#TF	target
Msn2	YOL022C
Msn2	YGL001C
Msn2	YHR138C
Msn2	YHR138C
Msn2	YFL021W
Msn2	YFL021W
Msn2	YMR194C-B
Msn2	YLR094C
Msn2	YGL188C-A
Msn2	YOR378W
Msn2	YOL109W
Msn2	YOR221C
Msn2	YOR312C
Msn2	YHL028W
Msn2	YCR015C
Msn2	YMR313C
Msn2	YOR385W
Msn2	YOR385W
Msn2	YBR077C
Msn2	YDR380W
Msn2	YDR380W
Msn2	YGL226C-A
Msn2	YOL084W
Msn2	YOL084W
Msn2	YGR149W
Msn2	YGR149W
Msn2	YML088W
Msn2	YPL203W
Msn2	YPL203W
Msn2	YLR227C
Msn2	YJL052C-A
Msn2	YOR247W
Msn2	YCR096C
Msn2	YIL172C
Msn2	YIL172C
Msn2	YML102W
Msn2	YLR272C
Msn2	YGR213C
Msn2	YGR213C
Msn2	YPL240C
Msn2	YPL240C
Msn2	YGR071C
Msn2	YGL145W
Msn2	YPL283C
Msn2	YPL231W
Msn2	YMR290C
Msn2	YMR290C
Msn2	YJR058C
Msn2	YDR452W
Msn2	YAL038W
Msn2	YMR024W
Msn2	YMR024W
Msn2	YOR161C
Msn2	YOR161C
Msn2	YGR155W
Msn2	YGR155W
Msn2	YER103W
Msn2	YER103W
Msn2	YLR155C
Msn2	YCR067C
Msn2	YLR136C
Msn2	YLR136C
Msn2	YOR086C
Msn2	YOL119C
Msn2	YOL119C
Msn2	YMR173W-A
Msn2	YMR173W-A
Msn2	YNL289W
Msn2	YJR105W
Msn2	YKL213C
Msn2	YMR247C
Msn2	YHR001W
Msn2	YMR090W
Msn2	YMR090W
Msn2	YPR120C
Msn2	YBR009C
Msn2	YOR028C
Msn2	YOR028C
Msn2	YGR209C
Msn2	YGR209C
Msn2	YLR407W
Msn2	YDL012C
Msn2	YLR154C
Msn2	YDL181W
Msn2	YDL181W
Msn2	YLR007W
Msn2	YER013W
Msn2	YER013W
Msn2	YHR137W
Msn2	YHR137W
Msn2	YGL054C
Msn2	YGL054C
Msn2	YGL009C
Msn2	YGL009C
Msn2	YMR171C
Msn2	YLR295C
Msn2	YOL048C
Msn2	YOL048C
Msn2	YDL024C
Msn2	YDL024C
Msn2	YMR137C
Msn2	YMR228W
Msn2	YDR309C
Msn2	YER095W
Msn2	YER095W
Msn2	YKL152C
Msn2	YMR206W
Msn2	YMR206W
Msn2	YER092W
Msn2	YEL003W
Msn2	YBR101C
Msn2	YFR009W
Msn2	YJR121W
Msn2	YNL132W
Msn2	YGR140W
Msn2	YOR062C
Msn2	YOR062C
Msn2	YGR234W
Msn2	YGR234W
Msn2	YML059C
Msn2	YCR037C
Msn2	YKR039W
Msn2	YKR039W
Msn2	YOR032W-A
Msn2	YIR007W
Msn2	YJR110W
Msn2	YBR025C
Msn2	YBR025C
Msn2	YNL208W
Msn2	YER055C
Msn2	YJR123W
Msn2	YNL159C
Msn2	YER150W
Msn2	YER150W
Msn2	YJL128C
Msn2	YDR002W
Msn2	YDR516C
Msn2	YDR516C
Msn2	YPL106C
Msn2	YPL081W
Msn2	YPL081W
Msn2	YLR256W
Msn2	YMR241W
Msn2	YMR023C
Msn2	YGL056C
Msn2	YDR011W
Msn2	YBR054W
Msn2	YBR054W
Msn2	YKL185W
Msn2	YMR298W
Msn2	YGR296W
Msn2	YBR078W
Msn2	YLR220W
Msn2	YMR037C
Msn2	YMR037C
Msn2	YPL023C
Msn2	YPL023C
Msn2	YOR073W
Msn2	YKL094W
Msn2	YOR066W
Msn2	YFL022C
Msn2	YFL022C
Msn2	YAL007C
Msn2	YAL007C
Msn2	YJR147W
Msn2	YJL039C
Msn2	YDL205C
Msn2	YDL205C
Msn2	YDR307W
Msn2	YHR204W
Msn2	YBR117C
Msn2	YBR117C
Msn2	YDR390C
Msn2	YKR041W
Msn2	YER073W
Msn2	YER073W
Msn2	YGR144W
Msn2	YER131W
Msn2	YPL177C
Msn2	YGR146C
Msn2	YDL126C
Msn2	YDL126C
Msn2	YOR227W
Msn2	YOR227W
Msn2	YDL233W
Msn2	YDL233W
Msn2	YER153C
Msn2	YDR455C
Msn2	YDR455C
Msn2	YBR049C
Msn2	YNL240C
Msn2	YJL212C
Msn2	YJL048C
Msn2	YJL048C
Msn2	YFR039C
Msn2	YBR151W
Msn2	YBR151W
Msn2	YKL191W
Msn2	YJL006C
Msn2	YIL099W
Msn2	YIL099W
Msn2	YMR041C
Msn2	YLR460C
Msn2	YMR032W
Msn2	YPL112C
Msn2	YPL112C
Msn2	YKL209C
Msn2	YHL009C
Msn2	YCR011C
Msn2	YPR109W
Msn2	YOL117W
Msn2	YOL117W
Msn2	YHR139C
Msn2	YHR139C
Msn2	YBL045C
Msn2	YBL045C
Msn2	YOR286W
Msn2	YOR286W
Msn2	YOR315W
Msn2	YLR437C
Msn2	YER068W
Msn2	YLR415C
Msn2	YLR415C
Msn2	YOL082W
Msn2	YHR104W
Msn2	YHR104W
Msn2	YPL111W
Msn2	YOR065W
Msn2	YFR017C
Msn2	YFR017C
Msn2	YBR158W
Msn2	YGL146C
Msn2	YBR182C
Msn2	YBR182C
Msn2	YIL045W
Msn2	YIL045W
Msn2	YOL028C
Msn2	YDR055W
Msn2	YOR049C
Msn2	YOR049C
Msn2	YGR120C
Msn2	YGR089W
Msn2	YKL212W
Msn2	YPL082C
Msn2	YLR247C
Msn2	YDR512C
Msn2	YDR512C
Msn2	YOR319W
Msn2	YGR272C
Msn2	YIL014W
Msn2	YLL040C
Msn2	YNR071C
Msn2	YNR071C
Msn2	YGR146C-A
Msn2	YLR389C
Msn2	YEL071W
Msn2	YHR081W
Msn2	YPR154W
Msn2	YBL029W
Msn2	YPL256C
Msn2	YDR040C
Msn2	YDR040C
Msn2	YJL217W
Msn2	YER162C
Msn2	YER046W
Msn2	YER188C-A
Msn2	YCR008W
Msn2	YPR023C
Msn2	YOL059W
Msn2	YHR203C
Msn2	YJR109C
Msn2	YJR109C
Msn2	YIL096C
Msn2	YGR202C
Msn2	YJL148W
Msn2	YDR297W
Msn2	YEL075C
Msn2	YFR036W
Msn2	YFR036W
Msn2	YML086C
Msn2	YML086C
Msn2	YGR062C
Msn2	YOR122C
Msn2	YIL113W
Msn2	YIL113W
Msn2	YOL026C
Msn2	YLR420W
Msn2	YLR462W
Msn2	YKR093W
Msn2	YKR093W
Msn2	YBR118W
Msn2	YGR189C
Msn2	YGR189C
Msn2	YCR086W
Msn2	YLR298C
Msn2	YJR117W
Msn2	YLL052C
Msn2	YOR271C
Msn2	YPL265W
Msn2	YPL265W
Msn2	YFR055W
Msn2	YDR214W
Msn2	YGR267C
Msn2	YDR034W-B
Msn2	YDR034W-B
Msn2	YLR346C
Msn2	YLR346C
Msn2	YOR084W
Msn2	YOR262W
Msn2	YOR262W
Msn2	YOL166W-A
Msn2	YLR342W
Msn2	YLR342W
Msn2	YFL004W
Msn2	YLR254C
Msn2	YLR277C
Msn2	YNL006W
Msn2	YGR203W
Msn2	YBR010W
Msn2	YBR010W
Msn2	YML008C
Msn2	YGR023W
Msn2	YGR023W
Msn2	YKR089C
Msn2	YKR089C
Msn2	YGL228W
Msn2	YOR226C
Msn2	YLR162W-A
Msn2	YPR035W
Msn2	YIL119C
Msn2	YIL119C
Msn2	YDR073W
Msn2	YMR015C
Msn2	YFL014W
Msn2	YFL014W
Msn2	YPL170W
Msn2	YDR155C
Msn2	YDR155C
Msn2	YOR193W
Msn2	YGR180C
Msn2	YPL018W
Msn2	YDR079W
Msn2	YDR420W
Msn2	YDR186C
Msn2	YBR072W
Msn2	YBR072W
Msn2	YMR227C
Msn2	YML071C
Msn2	YLL055W
Msn2	YLL055W
Msn2	YCL024W
Msn2	YCL024W
Msn2	YGR044C
Msn2	YGR044C
Msn2	YML041C
Msn2	YKL101W
Msn2	YPL250C
Msn2	YPL250C
Msn2	YDL170W
Msn2	YGR036C
Msn2	YKL086W
Msn2	YKL086W
Msn2	YBR157C
Msn2	YDR513W
Msn2	YDR513W
Msn2	YPL117C
Msn2	YGL189C
Msn2	YNL339C
Msn2	YDR259C
Msn2	YDR259C
Msn2	YHR096C
Msn2	YHR096C
Msn2	YGL010W
Msn2	YBR202W
Msn2	YKL052C
Msn2	YNL155W
Msn2	YNL155W
Msn2	YLR448W
Msn2	YBR019C
Msn2	YBR019C
Msn2	YOR256C
Msn2	YGR043C
Msn2	YGR043C
Msn2	YDL022W
Msn2	YDL022W
Msn2	YLR258W
Msn2	YLR258W
Msn2	YCR012W
Msn2	YNL220W
Msn2	YHL021C
Msn2	YHL021C
Msn2	YPL232W
Msn2	YPR182W
Msn2	YPR182W
Msn2	YPL215W
Msn2	YMR087W
Msn2	YDR545W
Msn2	YDR068W
Msn2	YER003C
Msn2	YNL239W
Msn2	YNL239W
Msn2	YFL039C
Msn2	YJL095W
Msn2	YHR188C
Msn2	YMR030W
Msn2	YML053C
Msn2	YML053C
Msn2	YFL031W
Msn2	YFL031W
Msn2	YLR164W
Msn2	YLR164W
Msn2	YGL050W
Msn2	YDL174C
Msn2	YDL174C
Msn2	YDR224C
Msn2	YDL010W
Msn2	YDL010W
Msn2	YBL042C
Msn2	YBL042C
Msn2	YEL034W
Msn2	YHR078W
Msn2	YHR135C
Msn2	YDR067C
Msn2	YGR009C
Msn2	YMR169C
Msn2	YMR169C
Msn2	YBR183W
Msn2	YBR183W
Msn2	YIL063C
Msn2	YER074W
Msn2	YLR312W-A
Msn2	YLR312W-A
Msn2	YKL189W
Msn2	YMR081C
Msn2	YMR081C
Msn2	YER137C
Msn2	YPR149W
Msn2	YPR149W
Msn2	YHR030C
Msn2	YDR384C
Msn2	YMR052W
Msn2	YFR033C
Msn2	YGL205W
Msn2	YGL205W
Msn2	YGR124W
Msn2	YLR300W
Msn2	YIL123W
Msn2	YOR163W
Msn2	YHR214C-B
Msn2	YDL173W
Msn2	YMR017W
Msn2	YMR251W
Msn2	YMR251W
Msn2	YGR121W-A
Msn2	YPR157W
Msn2	YPR157W
Msn2	YCL025C
Msn2	YCL025C
Msn2	YIL109C
Msn2	YGL150C
Msn2	YCR009C
Msn2	YLR053C
Msn2	YKL040C
Msn2	YOL157C
Msn2	YOL157C
Msn2	YGR284C
Msn2	YDL124W
Msn2	YDL124W
Msn2	YKR067W
Msn2	YKR067W
Msn2	YDR170C
Msn2	YER091C
Msn2	YER091C
Msn2	YOL025W
Msn2	YJR011C
Msn2	YOL128C
Msn2	YLR074C
Msn2	YJL016W
Msn2	YJL016W
Msn2	YPL204W
Msn2	YJL164C
Msn2	YJL164C
Msn2	YNL130C
Msn2	YMR177W
Msn2	YPR117W
Msn2	YLL024C
Msn2	YKL060C
Msn2	YLR347C
Msn2	YIL013C
Msn2	YNL029C
Msn2	YOL020W
Msn2	YER064C
Msn2	YJL116C
Msn2	YLR100W
Msn2	YCR069W
Msn2	YDL047W
Msn2	YIR006C
Msn2	YER053C
Msn2	YER053C
Msn2	YOL127W
Msn2	YOL127W
Msn2	YIL083C
Msn2	YOR257W
Msn2	YJR045C
Msn2	YDR127W
Msn2	YJL042W
Msn2	YMR253C
Msn2	YMR253C
Msn2	YFR032C-B
Msn2	YLR023C
Msn2	YIL030C
Msn2	YJL196C
Msn2	YGR148C
Msn2	YCR108C
Msn2	YOL052C
Msn2	YDR069C
Msn2	YDR069C
Msn2	YPR010C
Msn2	YPR010C
Msn2	YBR056W
Msn2	YBR056W
Msn2	YMR305C
Msn2	YJL112W
Msn2	YOR273C
Msn2	YOR273C
Msn2	YMR038C
Msn2	YGL012W
Msn2	YHR194W
Msn2	YCR005C
Msn2	YCR005C
Msn2	YML028W
Msn2	YBR182C-A
Msn2	YJR120W
Msn2	YGL032C
Msn2	YOL060C
Msn2	YOL054W
Msn2	YDR152W
Msn2	YDR132C
Msn2	YDR216W
Msn2	YDR216W
Msn2	YER177W
Msn2	YAL029C
Msn2	YNL158W
Msn2	YOR224C
Msn2	YOR224C
Msn2	YKL085W
Msn2	YKL085W
Msn2	YBR082C
Msn2	YLR355C
Msn2	YMR084W
Msn2	YMR084W
Msn2	YBR161W
Msn2	YGR218W
Msn2	YGR280C
Msn2	YDR153C
Msn2	YOR234C
Msn2	YCL030C
Msn2	YBR114W
Msn2	YIL095W
Msn2	YBR162W-A
Msn2	YIL055C
Msn2	YIL055C
Msn2	YJL140W
Msn2	YOR157C
Msn2	YNL034W
Msn2	YNL034W
Msn2	YER158C
Msn2	YER158C
Msn2	YJL079C
Msn2	YJL079C
Msn2	YJR001W
Msn2	YKL109W
Msn2	YKL109W
Msn2	YFR001W
Msn2	YIL075C
Msn2	YJL171C
Msn2	YJL171C
Msn2	YGR165W
Msn2	YGR165W
Msn2	YKL087C
Msn2	YDR475C
Msn2	YDR475C
Msn2	YEL060C
Msn2	YEL060C
Msn2	YLR344W
Msn2	YHR071W
Msn2	YHR071W
Msn2	YLR401C
Msn2	YIL133C
Msn2	YAL005C
Msn2	YAL005C
Msn2	YJL035C
Msn2	YLR162W
Msn2	YLR162W
Msn2	YBR238C
Msn2	YBL002W
Msn2	YBL002W
Msn2	YDR210W
Msn2	YPL016W
Msn2	YPL016W
Msn2	YER111C
Msn2	YAL061W
Msn2	YAL061W
Msn2	YNL037C
Msn2	YNL037C
Msn2	YNR050C
Msn2	YHR214C-E
Msn2	YML027W
Msn2	YDR211W
Msn2	YGL203C
Msn2	YIL117C
Msn2	YHR077C
Msn2	YMR307W
Msn2	YDR354W
Msn2	YOL152W
Msn2	YDL195W
Msn2	YGL148W
Msn2	YDL137W
Msn2	YDL137W
Msn2	YFR029W
Msn2	YGL039W
Msn2	YNL231C
Msn2	YNL231C
Msn2	YER169W
Msn2	YLR042C
Msn2	YLR042C
Msn2	YER093C-A
Msn2	YER093C-A
Msn2	YNL160W
Msn2	YNL160W
Msn2	YEL036C
Msn2	YBR168W
Msn2	YMR042W
Msn2	YKL208W
Msn2	YPR119W
Msn2	YDL182W
Msn2	YAL043C
Msn2	YKL103C
Msn2	YKL103C
Msn2	YLR055C
Msn2	YDR486C
Msn2	YML034W
Msn2	YKL119C
Msn2	YJR094C
Msn2	YJR104C
Msn2	YJR104C
Msn2	YOR064C
Msn2	YDR406W
Msn2	YDR406W
Msn2	YOL019W-A
Msn2	YHR199C
Msn2	YDR207C
Msn2	YLR302C
Msn2	YLR302C
Msn2	YDR231C
Msn2	YDR231C
Msn2	YNL030W
Msn2	YKL065C
Msn2	YPL004C
Msn2	YPL004C
Msn2	YJL194W
Msn2	YJL194W
Msn2	YER020W
Msn2	YDR084C
Msn2	YDR077W
Msn2	YDR306C
Msn2	YLR157W-C
Msn2	YLR350W
Msn2	YLR350W
Msn2	YBR066C
Msn2	YBR066C
Msn2	YNL190W
Msn2	YOL081W
Msn2	YER163C
Msn2	YBR230C
Msn2	YBR230C
Msn2	YGR109C
Msn2	YGR255C
Msn2	YGR255C
Gcr2	YHL034C
Gcr2	YLR035C-A
Gcr2	YGR271W
Gcr2	YGR173W
Gcr2	YBR086C
Gcr2	YDL193W
Gcr2	YGR240C
Gcr2	YGR240C
Gcr2	YOR230W
Gcr2	YHR155W
Gcr2	YCR095C
Gcr2	YCR095C
Gcr2	YNL232W
Gcr2	YBR184W
Gcr2	YGR190C
Gcr2	YDR527W
Gcr2	YDR210C-C
Gcr2	YDR179C
Gcr2	YDR179C
Gcr2	YDR508C
Gcr2	YDR049W
Gcr2	YGR192C
Gcr2	YGR192C
Gcr2	YEL046C
Gcr2	YOR344C
Gcr2	YOR344C
Gcr2	YDR003W
Gcr2	YLR195C
Gcr2	YEL062W
Gcr2	YHR173C
Gcr2	YLR189C
Gcr2	YMR257C
Gcr2	YGL062W
Gcr2	YAL038W
Gcr2	YAL038W
Gcr2	YNL289W
Gcr2	YBR087W
Gcr2	YJL204C
Gcr2	YDL181W
Gcr2	YER013W
Gcr2	YGL004C
Gcr2	YDR284C
Gcr2	YMR228W
Gcr2	YKL152C
Gcr2	YKL152C
Gcr2	YMR206W
Gcr2	YMR206W
Gcr2	YER092W
Gcr2	YKL009W
Gcr2	YOR138C
Gcr2	YLL015W
Gcr2	YGL134W
Gcr2	YDR002W
Gcr2	YGR060W
Gcr2	YGR143W
Gcr2	YMR037C
Gcr2	YOR302W
Gcr2	tY(GUA)J2
Gcr2	YDL027C
Gcr2	YNL041C
Gcr2	tE(CUC)D
Gcr2	YPL036W
Gcr2	YLR044C
Gcr2	YLR044C
Gcr2	YLR262C
Gcr2	YDR034C
Gcr2	YDR034C
Gcr2	YIL002W-A
Gcr2	YHR175W
Gcr2	YDR280W
Gcr2	YPR109W
Gcr2	YJL203W
Gcr2	YJL004C
Gcr2	YBR158W
Gcr2	YGR089W
Gcr2	YGR089W
Gcr2	YJL148W
Gcr2	YOL121C
Gcr2	YOR303W
Gcr2	YCR024C
Gcr2	YGR038C-A
Gcr2	YBR144C
Gcr2	YLR264W
Gcr2	YGL101W
Gcr2	snR190
Gcr2	YPL120W
Gcr2	YLR121C
Gcr2	YJR100C
Gcr2	YOL023W
Gcr2	YPR108W
Gcr2	YLR263W
Gcr2	YJL149W
Gcr2	YOR021C
Gcr2	YOL024W
Gcr2	YBR133C
Gcr2	YPL251W
Gcr2	YDL192W
Gcr2	YDR473C
Gcr2	YEL044W
Gcr2	YBL001C
Gcr2	YKL057C
Gcr2	YDR042C
Gcr2	YNL066W
Gcr2	YMR205C
Gcr2	YMR205C
Gcr2	tH(GUG)E1
Gcr2	YEL047C
Gcr2	YKL060C
Gcr2	YKL060C
Gcr2	YOR140W
Gcr2	YIL003W
Gcr2	YGL102C
Gcr2	YER007C-A
Gcr2	YDR526C
Gcr2	YJL201W
Gcr2	YBR135W
Gcr2	YMR126C
Gcr2	YJR044C
Gcr2	YER012W
Gcr2	YJR009C
Gcr2	YJR009C
Gcr2	YLR301W
Gcr2	YLR301W
Gcr2	YJL196C
Gcr2	YJL196C
Gcr2	YDL001W
Gcr2	YDL001W
Gcr2	YGR242W
Gcr2	YGL027C
Gcr2	tT(AGU)J
Gcr2	YHR174W
Gcr2	YHR174W
Gcr2	YER177W
Gcr2	YLR043C
Gcr2	YEL045C
Gcr2	YDR179W-A
Gcr2	YGL254W
Gcr2	YDL075W
Gcr2	YHR181W
Gcr2	snR57
Gcr2	YDR210W
Gcr2	YPL253C
Gcr2	YLR261C
Gcr2	YLL032C
Gcr2	YNR050C
Gcr2	YDR240C
Gcr2	YJL003W
Gcr2	YJR137C
Gcr2	YDR048C
Gcr2	YGL255W
Gcr2	YAR003W
Gcr2	YNL111C
Gcr2	YDR332W
Gcr2	YOR360C
Gcr2	YJL194W
Gcr2	YLL025W
Gcr2	YGR191W
Gcr2	YBR145W
Gcr2	YOL086C
Gcr2	YOL086C
Gcr2	YMR014W
Gcr2	YBR196C
Gcr2	YBR196C
Gcr2	YDR510W
Gcr2	YDR510W
Gcr2	YBR203W
Yap6	YOL121C
Yap6	YDL037C
Yap6	YDR525W-A
Yap6	YBR196C-B
Yap6	YNR067C
Yap6	YPL255W
Yap6	YOR192C
Yap6	YGL229C
Yap6	YKR093W
Yap6	YBR118W
Yap6	YDR342C
Yap6	YMR094W
Yap6	YML064C
Yap6	YDR471W
Yap6	YOR380W
Yap6	YPR156C
Yap6	YIL009W
Yap6	YLL052C
Yap6	YFL016C
Yap6	YOR355W
Yap6	YOR271C
Yap6	YPR098C
Yap6	YKL061W
Yap6	YPL265W
Yap6	YIL014C-A
Yap6	YDR076W
Yap6	YMR193W
Yap6	YLR048W
Yap6	YGR282C
Yap6	YMR196W
Yap6	YNL117W
Yap6	YER087C-B
Yap6	YER056C
Yap6	YHR048W
Yap6	YHL034C
Yap6	YPL056C
Yap6	YOR317W
Yap6	YCR102C
Yap6	YMR304C-A
Yap6	YPR061C
Yap6	YGR097W
Yap6	YIR014W
Yap6	YCR107W
Yap6	YBR107C
Yap6	YOR178C
Yap6	YLR328W
Yap6	YJL200C
Yap6	YLL027W
Yap6	YOL155C
Yap6	YDR543C
Yap6	YKR080W
Yap6	YDR348C
Yap6	YML025C
Yap6	YDR014W
Yap6	YML132W
Yap6	YFL005W
Yap6	YOR314W
Yap6	YLR342W
Yap6	YMR284W
Yap6	YMR131C
Yap6	YPR148C
Yap6	YGR271W
Yap6	YGR212W
Yap6	YFL004W
Yap6	YLR254C
Yap6	YDL045W-A
Yap6	YJR115W
Yap6	YOL151W
Yap6	YMR132C
Yap6	YPL089C
Yap6	YGR161C
Yap6	YKL032C
Yap6	YDL007W
Yap6	YMR172C-A
Yap6	YNL006W
Yap6	YIL011W
Yap6	YIL122W
Yap6	YMR195W
Yap6	YER048W-A
Yap6	YDR138W
Yap6	YOR027W
Yap6	YJL123C
Yap6	YLR465C
Yap6	YLR080W
Yap6	YNL179C
Yap6	YER054C
Yap6	YIL170W
Yap6	YOR226C
Yap6	YDR305C
Yap6	YPR035W
Yap6	YIL119C
Yap6	YDR073W
Yap6	YMR015C
Yap6	YPR145W
Yap6	YMR123W
Yap6	YFL014W
Yap6	YOR180C
Yap6	YKL078W
Yap6	YBR112C
Yap6	YDL076C
Yap6	YDL055C
Yap6	YKL132C
Yap6	YKR079C
Yap6	YGR180C
Yap6	YOL019W
Yap6	YHR141C
Yap6	YPL229W
Yap6	YDR472W
Yap6	YNL152W
Yap6	YDL197C
Yap6	YNL162W
Yap6	YGR178C
Yap6	YOR230W
Yap6	YMR043W
Yap6	YDR186C
Yap6	YHL015W
Yap6	YBR169C
Yap6	YOR020W-A
Yap6	YEL007W
Yap6	YBR072W
Yap6	YMR227C
Yap6	YGR214W
Yap6	YML115C
Yap6	YJL221C
Yap6	YCL024W
Yap6	YER130C
Yap6	YER076C
Yap6	YPR184W
Yap6	YLR228C
Yap6	YKL101W
Yap6	YER053C-A
Yap6	YOR349W
Yap6	YBR067C
Yap6	YPL250C
Yap6	YMR151W
Yap6	YOL039W
Yap6	YMR251W-A
Yap6	YNL192W
Yap6	YMR239C
Yap6	YJL029C
Yap6	YMR152W
Yap6	YMR296C
Yap6	YBR157C
Yap6	YNL178W
Yap6	YBR069C
Yap6	YNL025C
Yap6	YAL064W
Yap6	YJR030C
Yap6	YNL194C
Yap6	YGL189C
Yap6	YDR363W-A
Yap6	YDL214C
Yap6	YNL339C
Yap6	YLR326W
Yap6	YPL143W
Yap6	YOR010C
Yap6	YDR259C
Yap6	YJL216C
Yap6	YMR142C
Yap6	YJR108W
Yap6	YKL120W
Yap6	YNL134C
Yap6	YIL097W
Yap6	YER045C
Yap6	YNR072W
Yap6	YIL171W
Yap6	YLL065W
Yap6	YIL121W
Yap6	YPL195W
Yap6	YNL067W-B
Yap6	YGR222W
Yap6	YKL044W
Yap6	YKL044W
Yap6	YBR202W
Yap6	YDR345C
Yap6	YCR021C
Yap6	YEL032W
Yap6	YKL052C
Yap6	YDL003W
Yap6	YML100W
Yap6	snR190
Yap6	YOR274W
Yap6	YER034W
Yap6	YNL065W
Yap6	YLR016C
Yap6	YER146W
Yap6	YIR020C
Yap6	YOR154W
Yap6	YDL218W
Yap6	YFL034C-B
Yap6	YCR106W
Yap6	YGR043C
Yap6	YLR332W
Yap6	YMR297W
Yap6	YDL082W
Yap6	YBL032W
Yap6	YNL301C
Yap6	YDL224C
Yap6	YBR255C-A
Yap6	YMR315W
Yap6	YDL022W
Yap6	YOL156W
Yap6	YOL156W
Yap6	YKL062W
Yap6	YER044C
Yap6	YGR176W
Yap6	YGR248W
Yap6	YJL158C
Yap6	YOL058W
Yap6	YDR035W
Yap6	YHR088W
Yap6	YLR258W
Yap6	YHR171W
Yap6	YMR049C
Yap6	YAR042W
Yap6	YLR121C
Yap6	YBL113C
Yap6	YJR100C
Yap6	YOR164C
Yap6	YNL126W
Yap6	YCR012W
Yap6	YPL228W
Yap6	YOR236W
Yap6	YDR343C
Yap6	YOR246C
Yap6	YER001W
Yap6	YOR179C
Yap6	YIR035C
Yap6	YML116W
Yap6	YOL137W
Yap6	YDL184C
Yap6	YIR028W
Yap6	YGL234W
Yap6	YKL198C
Yap6	YER061C
Yap6	YDR545W
Yap6	YLR075W
Yap6	YER164W
Yap6	YDR068W
Yap6	YIR038C
Yap6	YDR385W
Yap6	YGR059W
Yap6	YLL019C
Yap6	YMR271C
Yap6	YOR306C
Yap6	YPL095C
Yap6	YKL162C-A
Yap6	YLL012W
Yap6	YCR040W
Yap6	YPL189C-A
Yap6	YER035W
Yap6	YNL146W
Yap6	YOR278W
Yap6	YFL039C
Yap6	YNR073C
Yap6	YDR262W
Yap6	YIL056W
Yap6	YDR072C
Yap6	YDR179C
Yap6	YJR146W
Yap6	YLR108C
Yap6	YER011W
Yap6	YDR258C
Yap6	YOL056W
Yap6	YLR027C
Yap6	YJR010C-A
Yap6	YGL162W
Yap6	YCL011C
Yap6	YPL034W
Yap6	YGR254W
Yap6	YDR441C
Yap6	YNL097C-B
Yap6	YDR508C
Yap6	YBL112C
Yap6	YPR102C
Yap6	YPR127W
Yap6	YBL042C
Yap6	YPL078C
Yap6	YJL030W
Yap6	YPL123C
Yap6	YJL149W
Yap6	YHR078W
Yap6	YOR033C
Yap6	YOL062C
Yap6	YMR008C
Yap6	YPR063C
Yap6	YER033C
Yap6	YMR274C
Yap6	YER019C-A
Yap6	YNL081C
Yap6	YFL025C
Yap6	YKR075C
Yap6	YGR192C
Yap6	YDR088C
Yap6	YNL087W
Yap6	YDR524C
Yap6	YBR219C
Yap6	YIR034C
Yap6	YOR259C
Yap6	YBL044W
Yap6	YBL041W
Yap6	YEL055C
Yap6	YHL029C
Yap6	YLR178C
Yap6	YGL030W
Yap6	YEL046C
Yap6	YMR169C
Yap6	YIR033W
Yap6	YLR387C
Yap6	YJR057W
Yap6	YCR105W
Yap6	YKL045W
Yap6	YMR040W
Yap6	YMR145C
Yap6	YGL124C
Yap6	YLR229C
Yap6	YNL070W
Yap6	YGL253W
Yap6	YPR126C
Yap6	YEL040W
Yap6	YGR014W
Yap6	YMR252C
Yap6	YLR297W
Yap6	YDR043C
Yap6	YMR319C
Yap6	YDL127W
Yap6	YDL136W
Yap6	YOR152C
Yap6	YAL003W
Yap6	YHR185C
Yap6	YMR081C
Yap6	YBR068C
Yap6	YNL145W
Yap6	YER137C
Yap6	YBL111C
Yap6	YKR101W
Yap6	YKR101W
Yap6	YKL163W
Yap6	YEL056W
Yap6	YMR016C
Yap6	YPR149W
Yap6	YCR024C-A
Yap6	YOR117W
Yap6	YOR342C
Yap6	YKL043W
Yap6	YCR041W
Yap6	YLR463C
Yap6	YDR315C
Yap6	YDL160C
Yap6	YDL020C
Yap6	YDR522C
Yap6	YPR202W
Yap6	YMR266W
Yap6	YGR088W
Yap6	YLR300W
Yap6	YLR143W
Yap6	YIL123W
Yap6	YDL048C
Yap6	YOR051C
Yap6	YJL105W
Yap6	YJR103W
Yap6	YHR143W
Yap6	YGL210W
Yap6	YMR017W
Yap6	YLR304C
Yap6	YBR083W
Yap6	YFL051C
Yap6	YFL051C
Yap6	YLR058C
Yap6	YDR473C
Yap6	YLR403W
Yap6	YHR035W
Yap6	YPR157W
Yap6	YJR161C
Yap6	YCL025C
Yap6	YGL001C
Yap6	YER081W
Yap6	YOR087W
Yap6	YIL109C
Yap6	YFR053C
Yap6	YHR092C
Yap6	YHR138C
Yap6	YGL096W
Yap6	YML128C
Yap6	YEL044W
Yap6	YOL159C
Yap6	YGR106C
Yap6	YCR009C
Yap6	YKL040C
Yap6	YDR373W
Yap6	YKL057C
Yap6	YLR211C
Yap6	YLR452C
Yap6	YFR035C
Yap6	YGR279C
Yap6	YGL123W
Yap6	YOL157C
Yap6	YDR042C
Yap6	YNL066W
Yap6	YOL109W
Yap6	YOL025W
Yap6	YEL037C
Yap6	YOL110W
Yap6	YDL114W
Yap6	YJR011C
Yap6	YHR109W
Yap6	YPL061W
Yap6	YPR062W
Yap6	YGR104C
